n.gram,freq
number people,598
several including,598
show will,598
going school,597
make come,597
school today,597
something really,597
think back,597
will money,597
women men,597
first months,596
huge fan,596
like look,596
point view,596
three three,596
well go,596
b day,595
chris christie,595
last post,595
old one,595
us make,595
w o,595
blood pressure,594
good life,594
really right,594
world one,594
best one,593
can best,593
good man,593
good us,593
income tax,593
might even,593
person can,593
re election,593
work one,593
work way,593
better way,592
never much,592
ass ass,591
best life,591
can show,591
good new,591
last just,591
new mexico,591
omg omg,591
things right,591
time ago,591
whole world,591
will days,591
earlier week,590
get school,590
public school,590
walk away,590
will definitely,590
wish luck,590
back year,589
bad thing,589
end will,589
final four,589
know day,589
now two,589
past days,589
penn state,589
pretty well,589
come time,588
give chance,588
group people,588
just ask,588
love make,588
need start,588
u now,588
also great,587
decided go,587
said may,587
said work,587
say want,587
north america,586
one run,586
rt think,586
said something,586
tomorrow day,586
will move,586
found one,585
half half,585
like long,585
love hate,585
passed away,585
people now,585
points game,585
can actually,584
can free,584
come will,584
love good,584
now lol,584
now still,584
whole new,584
come new,583
community college,583
paying attention,583
sunday morning,583
think say,583
find time,582
going say,582
just even,582
say never,582
get start,581
going around,581
great meeting,581
many get,581
maybe get,581
nice day,581
past weeks,581
people talk,581
playing game,581
sometimes like,581
still trying,581
like come,580
low income,580
may even,580
thank following,580
unemployment rate,580
us new,580
birthday party,579
can great,579
good game,579
mr said,579
need people,579
now much,579
play said,579
s new,579
wanted get,579
big said,578
every get,578
go new,578
im now,578
put one,578
three day,578
three hours,578
get followers,577
last new,577
next weekend,577
sales tax,577
way better,577
saturday sunday,576
school day,576
show love,576
get early,575
great start,575
lot lot,575
man can,575
minutes later,575
takes place,575
two four,575
way day,575
first four,574
keep eye,574
knew going,574
like crazy,574
say much,574
want u,574
way things,574
going us,573
just took,573
last tweet,573
one end,573
part said,573
back days,572
might make,572
one team,572
press conference,572
year last,572
also know,571
can around,571
game time,571
get need,571
miss much,571
still still,571
will saturday,571
excited new,570
fell love,570
finally get,570
law school,570
oh man,570
around said,569
feel now,569
going start,569
know life,569
may time,569
one school,569
really way,569
right hand,569
things time,569
time money,569
day back,568
get take,568
get two,568
money said,568
spring training,568
still working,568
things better,568
today said,568
can turn,567
leave alone,567
middle east,567
one come,567
real time,567
another another,566
can cause,566
guess just,566
house said,566
one always,566
think thing,566
think well,566
though still,566
tomorrow morning,566
can made,565
said think,565
busy day,564
come can,564
man said,564
now now,564
said county,564
first back,563
great get,563
great just,563
one word,563
day now,562
feel need,562
just hours,562
notre dame,562
play play,562
rt see,562
sure check,562
x x,562
back first,561
four times,561
gift card,561
made us,561
many said,561
really hope,561
take pictures,561
yes can,561
get best,560
just hard,560
know never,560
like game,560
never good,560
now even,560
play games,560
will sure,560
worked hard,560
kids school,559
love back,559
thought one,559
best get,558
can believe,558
first thought,558
way see,558
year olds,558
board member,557
great place,557
last thing,557
little boy,557
please help,557
said day,557
still see,557
u time,557
us love,557
way start,557
everyone great,556
get big,556
get tonight,556
getting done,556
happy thanksgiving,556
thank goodness,556
can run,555
cents per,555
know even,555
know help,555
lol like,555
makes better,555
also found,554
also known,554
get play,554
glad hear,554
guys like,554
much u,554
nfl draft,554
parents children,554
really work,554
superior court,554
u n,554
west side,554
whole time,554
game one,553
got way,553
just next,553
like world,553
people new,553
right can,553
say time,553
thought might,553
win win,553
also use,552
better time,552
come check,552
per day,552
really excited,552
even go,551
feeling good,551
following us,551
get paid,551
just happened,551
rt follow,551
second quarter,551
thing know,551
life time,550
little get,550
one five,550
still make,550
tell u,550
thought good,550
two together,550
want new,550
know best,549
still though,549
came said,548
can world,548
council members,548
say know,548
back life,547
come soon,547
cook minutes,547
four games,547
know little,547
living life,547
makes think,547
one free,547
taking care,547
work home,547
even people,546
likely will,546
love god,546
still want,546
will learn,546
world world,546
coming home,545
email address,545
im u,545
never mind,545
star wars,545
time week,545
everyone follow,544
made said,544
people look,544
two runs,544
feel right,543
gluten free,543
money will,543
much possible,543
one around,543
said former,543
fingers crossed,542
tell people,542
u come,542
will least,542
high quality,541
new website,541
one book,541
one greatest,541
one third,541
will forever,541
will friday,541
business said,540
good going,540
love day,540
made just,540
money money,540
never life,540
really appreciate,540
gas prices,539
holiday season,539
know back,539
many time,539
said old,539
sounds great,539
sure going,539
time well,539
year now,539
books read,538
dont want,538
get excited,538
go u,538
interest rates,538
know mean,538
later year,538
like show,538
make big,538
may want,538
means will,538
now feel,538
right wrong,538
today u,538
try one,538
will feature,538
best known,537
can anyone,537
film festival,537
let tell,537
like around,537
like thing,537
new place,537
nice meet,537
said years,537
sleep night,537
sure know,537
things come,537
will big,537
find can,536
get help,536
holy spirit,536
just tweet,536
just used,536
make little,536
smith said,536
take seriously,536
u day,536
big ten,535
following back,535
go check,535
life without,535
now say,535
rt need,535
take us,535
time still,535
us now,535
way going,535
